lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
219.7611,170.7685,41.5,5,5,41.5
229.7611,170.7685,41.5,5,5,41.5
239.7611,170.7685,41.5,5,5,41.5
249.7612,170.7684,41.5,5,5,41.5
259.7611,170.7685,41.5,5,5,41.5
269.7611,170.7685,41.5,5,5,41.5
279.7611,170.7685,41.5,5,5,41.5
289.7611,170.7685,41.5,5,5,41.5
299.7611,170.7685,41.5,5,5,41.5
319.7611,170.7685,8.5,5,5,8.5
329.7611,170.7685,8.5,5,5,8.5
339.7611,170.7685,8.5,5,5,8.5
349.7611,170.7685,8.5,5,5,8.5
359.7611,170.7685,8.5,5,5,8.5
369.7611,170.7684,8.5,5,5,8.5
379.7611,170.7685,87,5,5,87
389.7611,170.7685,87,5,5,87
399.7611,170.7685,87.00001,5,5,87.00001
409.7611,170.7684,87,5,5,87
419.7611,170.7685,87,5,5,87
-290.2389,180.7685,22,5,5,22
-280.2389,180.7685,22,5,5,22
-270.2389,180.7685,22,5,5,22
-260.2389,180.7685,22,5,5,22
-250.2389,180.7685,22,5,5,22
-240.2389,180.7685,22,5,5,22
-230.2389,180.7684,22,5,5,22
-220.2389,180.7685,22,5,5,22
-210.2389,180.7685,22,5,5,22
-130.2389,180.7685,76.99999,5,5,76.99999
-120.2389,180.7685,77,5,5,77
-110.2389,180.7685,77,5,5,77
-100.2389,180.7685,77,5,5,77
-90.23886,180.7685,77,5,5,77
-80.23886,180.7685,77,5,5,77
-70.23886,180.7685,77,5,5,77
-60.23886,180.7685,75.5,5,5,75.5
-50.23886,180.7685,75.5,5,5,75.5
-30.23886,180.7685,46.5,5,5,46.5
-20.23886,180.7685,46.5,5,5,46.5
49.76114,180.7685,33,5,5,33
59.76114,180.7685,33,5,5,33
69.76115,180.7685,33,5,5,33
79.76114,180.7685,33,5,5,33
89.76114,180.7685,33,5,5,33
99.76114,180.7685,33,5,5,33
109.7611,180.7685,33,5,5,33
119.7611,180.7685,6,5,5,6
129.7611,180.7685,6,5,5,6
209.7611,180.7685,41.5,5,5,41.5
219.7611,180.7685,41.5,5,5,41.5
229.7611,180.7685,41.5,5,5,41.5
239.7611,180.7685,41.5,5,5,41.5
249.7611,180.7685,41.5,5,5,41.5
259.7611,180.7685,41.5,5,5,41.5
269.7611,180.7685,41.5,5,5,41.5
279.7611,180.7685,41.5,5,5,41.5
289.7611,180.7685,41.5,5,5,41.5
299.7611,180.7685,41.5,5,5,41.5
319.7611,180.7685,8.5,5,5,8.5
329.7611,180.7685,8.5,5,5,8.5
339.7611,180.7685,8.5,5,5,8.5
349.7611,180.7685,8.5,5,5,8.5
359.7611,180.7685,8.5,5,5,8.5
369.7611,180.7685,8.5,5,5,8.5
389.7611,180.7685,87,5,5,87
399.7611,180.7685,67.5,5,5,67.5
-310.2389,190.7685,15,5,5,15
-290.2389,190.7685,22,5,5,22
-280.2389,190.7685,22,5,5,22
-270.2389,190.7685,22,5,5,22
-260.2389,190.7685,22,5,5,22
-250.2389,190.7685,22,5,5,22
-240.2389,190.7685,22,5,5,22
-230.2389,190.7685,22,5,5,22
-220.2389,190.7685,22,5,5,22
-130.2389,190.7684,77,5,5,77
-120.2389,190.7685,77,5,5,77
-110.2389,190.7685,77,5,5,77
-100.2389,190.7685,77,5,5,77
-90.23886,190.7685,77,5,5,77
-80.23886,190.7685,77,5,5,77
-70.23886,190.7685,77,5,5,77
-60.23886,190.7685,77,5,5,77
59.76114,190.7685,33,5,5,33
69.76114,190.7685,33,5,5,33
79.76114,190.7685,33,5,5,33
89.76114,190.7685,33,5,5,33
99.76114,190.7685,33,5,5,33
109.7611,190.7685,33,5,5,33
119.7611,190.7685,33,5,5,33
129.7611,190.7685,6,5,5,6
139.7611,190.7685,6,5,5,6
219.7611,190.7685,41.5,5,5,41.5
229.7611,190.7685,41.5,5,5,41.5
239.7611,190.7685,41.5,5,5,41.5
249.7611,190.7685,41.5,5,5,41.5
259.7611,190.7685,41.5,5,5,41.5
269.7611,190.7685,41.5,5,5,41.5
279.7611,190.7685,41.5,5,5,41.5
289.7611,190.7685,41.5,5,5,41.5
299.7611,190.7685,41.5,5,5,41.5
319.7611,190.7685,8.5,5,5,8.5
329.7611,190.7685,8.5,5,5,8.5
339.7611,190.7685,8.5,5,5,8.5
349.7611,190.7685,8.5,5,5,8.5
359.7611,190.7685,8.5,5,5,8.5
-310.2389,200.7685,15,5,5,15
-300.2389,200.7685,15,5,5,15
-280.2389,200.7685,22,5,5,22
-270.2389,200.7685,22,5,5,22
-260.2389,200.7685,22,5,5,22
-250.2389,200.7685,22,5,5,22
-240.2389,200.7685,22,5,5,22
-230.2389,200.7685,22,5,5,22
-120.2389,200.7685,77,5,5,77
-110.2389,200.7685,77,5,5,77
-100.2389,200.7685,77,5,5,77
-90.23886,200.7685,77,5,5,77
-80.23886,200.7685,77,5,5,77
-70.23886,200.7685,77,5,5,77
-60.23886,200.7685,77,5,5,77
19.76114,200.7685,33,5,5,33
29.76114,200.7685,33,5,5,33
69.76115,200.7685,33,5,5,33
79.76114,200.7685,33,5,5,33
89.76114,200.7685,33,5,5,33
99.76114,200.7685,33,5,5,33
109.7611,200.7685,33,5,5,33
119.7611,200.7685,33,5,5,33
129.7611,200.7685,33,5,5,33
139.7611,200.7685,6,5,5,6
149.7611,200.7685,6,5,5,6
229.7611,200.7685,41.5,5,5,41.5
239.7611,200.7685,41.5,5,5,41.5
249.7611,200.7685,41.5,5,5,41.5
259.7611,200.7685,41.5,5,5,41.5
269.7611,200.7685,41.5,5,5,41.5
279.7611,200.7685,41.5,5,5,41.5
289.7611,200.7685,41.5,5,5,41.5
299.7611,200.7685,41.5,5,5,41.5
319.7611,200.7685,8.5,5,5,8.5
329.7611,200.7685,8.5,5,5,8.5
339.7611,200.7685,8.5,5,5,8.5
349.7611,200.7685,8.5,5,5,8.5
359.7611,200.7685,8.5,5,5,8.5
-310.2389,210.7685,15,5,5,15
-300.2389,210.7685,15,5,5,15
-290.2389,210.7685,15,5,5,15
-270.2389,210.7685,22,5,5,22
-260.2389,210.7685,22,5,5,22
-250.2389,210.7685,22,5,5,22
-240.2389,210.7685,22,5,5,22
-110.2389,210.7685,77,5,5,77
-100.2389,210.7685,77,5,5,77
-90.23886,210.7685,77,5,5,77
-80.23886,210.7685,76.99999,5,5,76.99999
-70.23886,210.7685,77,5,5,77
9.761154,210.7685,33,5,5,33
19.76115,210.7685,33,5,5,33
29.76115,210.7685,33,5,5,33
39.76115,210.7685,33,5,5,33
79.76114,210.7685,33,5,5,33
89.76114,210.7685,33,5,5,33
99.76114,210.7685,33,5,5,33
109.7611,210.7685,33,5,5,33
119.7611,210.7685,33,5,5,33
129.7611,210.7685,33,5,5,33
139.7611,210.7685,33,5,5,33
149.7611,210.7685,6,5,5,6
239.7611,210.7685,41.5,5,5,41.5
249.7611,210.7685,41.5,5,5,41.5
259.7611,210.7685,41.5,5,5,41.5
269.7611,210.7685,41.5,5,5,41.5
279.7611,210.7685,41.5,5,5,41.5
289.7611,210.7685,41.5,5,5,41.5
299.7611,210.7685,41.5,5,5,41.5
309.7611,210.7685,41.5,5,5,41.5
319.7611,210.7685,8.5,5,5,8.5
329.7611,210.7685,8.5,5,5,8.5
339.7611,210.7685,8.5,5,5,8.5
349.7611,210.7685,8.5,5,5,8.5
-310.2389,220.7685,15,5,5,15
-300.2389,220.7685,15,5,5,15
-290.2389,220.7685,15,5,5,15
-280.2389,220.7685,15,5,5,15
-260.2389,220.7685,22,5,5,22
-180.2389,220.7685,6,5,5,6
-100.2389,220.7685,77,5,5,77
-90.23886,220.7685,77,5,5,77
-80.23886,220.7685,77.00001,5,5,77.00001
-0.2388611,220.7685,33,5,5,33
9.761154,220.7685,33,5,5,33
19.76115,220.7685,33,5,5,33
29.76115,220.7685,33,5,5,33
39.76115,220.7685,33,5,5,33
49.76115,220.7685,33,5,5,33
89.76114,220.7685,33,5,5,33
99.76114,220.7685,33,5,5,33
109.7611,220.7685,33,5,5,33
119.7611,220.7685,33,5,5,33
129.7611,220.7685,33,5,5,33
139.7611,220.7685,33,5,5,33
249.7611,220.7685,41.5,5,5,41.5
259.7611,220.7685,41.5,5,5,41.5
269.7611,220.7685,41.5,5,5,41.5
279.7611,220.7685,41.5,5,5,41.5
289.7611,220.7685,41.5,5,5,41.5
299.7611,220.7685,41.5,5,5,41.5
309.7611,220.7685,41.5,5,5,41.5
329.7611,220.7685,8.5,5,5,8.5
339.7611,220.7685,8.5,5,5,8.5
-310.2389,230.7685,15,5,5,15
-300.2389,230.7685,15,5,5,15
-290.2389,230.7685,15,5,5,15
-280.2389,230.7685,15,5,5,15
-270.2389,230.7685,15,5,5,15
-190.2389,230.7685,6,5,5,6
-180.2389,230.7685,6,5,5,6
-170.2389,230.7685,6,5,5,6
-10.23886,230.7685,1.5,5,5,1.5
9.761139,230.7685,33,5,5,33
19.76114,230.7685,33,5,5,33
29.76114,230.7685,33,5,5,33
39.76115,230.7685,33,5,5,33
49.76114,230.7685,33,5,5,33
59.76114,230.7685,33,5,5,33
99.76114,230.7685,33,5,5,33
109.7611,230.7685,33,5,5,33
119.7611,230.7685,33,5,5,33
129.7611,230.7685,33,5,5,33
179.7611,230.7685,30,5,5,30
259.7611,230.7685,41.5,5,5,41.5
269.7611,230.7685,41.5,5,5,41.5
279.7611,230.7685,41.5,5,5,41.5
289.7611,230.7685,41.5,5,5,41.5
299.7611,230.7685,41.5,5,5,41.5
309.7611,230.7685,41.5,5,5,41.5
-310.2389,240.7685,15,5,5,15
-300.2389,240.7685,15,5,5,15
-290.2389,240.7685,15,5,5,15
-280.2389,240.7685,15,5,5,15
-270.2389,240.7685,15,5,5,15
-190.2389,240.7685,6,5,5,6
-180.2389,240.7685,69,5,5,69
-170.2389,240.7685,69,5,5,69
-160.2389,240.7684,6,5,5,6
-20.23886,240.7685,1.5,5,5,1.5
-10.23886,240.7685,1.5,5,5,1.5
-0.2388611,240.7685,1.5,5,5,1.5
19.76115,240.7685,33,5,5,33
29.76114,240.7685,33,5,5,33
39.76115,240.7685,33,5,5,33
49.76115,240.7685,33,5,5,33
59.76114,240.7685,33,5,5,33
69.76114,240.7685,33,5,5,33
109.7611,240.7685,33,5,5,33
119.7611,240.7685,33,5,5,33
169.7611,240.7685,30,5,5,30
179.7611,240.7685,30,5,5,30
189.7611,240.7685,30,5,5,30
269.7611,240.7685,41.5,5,5,41.5
279.7611,240.7685,41.5,5,5,41.5
289.7611,240.7685,41.5,5,5,41.5
299.7612,240.7685,41.5,5,5,41.5
309.7611,240.7685,41.5,5,5,41.5
-310.2389,250.7685,15,5,5,15
-300.2389,250.7685,15,5,5,15
-290.2389,250.7685,15,5,5,15
-280.2389,250.7685,15,5,5,15
-190.2389,250.7685,69,5,5,69
-180.2389,250.7685,69,5,5,69
-170.2389,250.7685,69,5,5,69
-160.2389,250.7685,69,5,5,69
-150.2389,250.7685,6,5,5,6
-30.23886,250.7685,1.5,5,5,1.5
-20.23886,250.7685,1.5,5,5,1.5
-10.23886,250.7685,1.5,5,5,1.5
-0.2388611,250.7685,1.5,5,5,1.5
9.761154,250.7685,1.5,5,5,1.5
29.76115,250.7685,33,5,5,33
39.76115,250.7685,33,5,5,33
49.76115,250.7685,33,5,5,33
59.76115,250.7685,33,5,5,33
69.76114,250.7685,33,5,5,33
79.76114,250.7685,33,5,5,33
109.7611,250.7685,33,5,5,33
159.7611,250.7685,30,5,5,30
169.7611,250.7685,30,5,5,30
179.7611,250.7685,30,5,5,30
189.7611,250.7685,30,5,5,30
199.7611,250.7685,30,5,5,30
279.7611,250.7685,41.5,5,5,41.5
289.7611,250.7685,41.5,5,5,41.5
299.7611,250.7685,41.5,5,5,41.5
309.7611,250.7685,41.5,5,5,41.5
-310.2389,260.7685,15,5,5,15
-300.2389,260.7685,15,5,5,15
-290.2389,260.7685,15,5,5,15
-200.2389,260.7685,6,5,5,6
-190.2389,260.7685,69,5,5,69
-180.2389,260.7685,69,5,5,69
-170.2389,260.7685,69,5,5,69
-160.2389,260.7685,69,5,5,69
-150.2389,260.7685,6,5,5,6
-140.2389,260.7685,6,5,5,6
-40.23887,260.7685,1.5,5,5,1.5
-30.23888,260.7685,1.5,5,5,1.5
-20.23886,260.7685,1.5,5,5,1.5
-10.23886,260.7685,1.5,5,5,1.5
-0.2388611,260.7685,1.5,5,5,1.5
9.761139,260.7685,1.5,5,5,1.5
19.76114,260.7685,1.5,5,5,1.5
39.76114,260.7685,33,5,5,33
49.76115,260.7685,33,5,5,33
59.76115,260.7685,33,5,5,33
69.76114,260.7685,33,5,5,33
79.76114,260.7685,33,5,5,33
89.76114,260.7685,33,5,5,33
99.76109,260.7685,33,5,5,33
149.7611,260.7685,30,5,5,30
159.7611,260.7685,30,5,5,30
169.7611,260.7685,30,5,5,30
179.7611,260.7685,30,5,5,30
189.7611,260.7685,30,5,5,30
199.7611,260.7685,30,5,5,30
209.7611,260.7685,30,5,5,30
289.7611,260.7685,41.5,5,5,41.5
299.7611,260.7685,41.5,5,5,41.5
-310.2389,270.7685,15,5,5,15
-300.2389,270.7685,15,5,5,15
-200.2389,270.7685,69,5,5,69
-190.2389,270.7685,69,5,5,69
-180.2389,270.7685,69,5,5,69
-170.2389,270.7685,69,5,5,69
-160.2389,270.7685,69,5,5,69
-150.2389,270.7685,6,5,5,6
-140.2389,270.7685,6,5,5,6
-50.23887,270.7685,1.5,5,5,1.5
-40.23886,270.7685,1.5,5,5,1.5
-30.23886,270.7685,1.5,5,5,1.5
-20.23886,270.7685,1.5,5,5,1.5
-10.23886,270.7685,1.5,5,5,1.5
-0.2388611,270.7685,1.5,5,5,1.5
9.761139,270.7685,1.5,5,5,1.5
19.76113,270.7685,1.5,5,5,1.5
29.76114,270.7685,1.5,5,5,1.5
49.76115,270.7685,33,5,5,33
59.76114,270.7685,33,5,5,33
69.76114,270.7685,33,5,5,33
79.76114,270.7685,33,5,5,33
89.76114,270.7685,33,5,5,33
139.7611,270.7685,30,5,5,30
149.7611,270.7685,30,5,5,30
159.7611,270.7685,30,5,5,30
169.7611,270.7685,30,5,5,30
179.7611,270.7685,30,5,5,30
189.7611,270.7685,30,5,5,30
199.7611,270.7685,30,5,5,30
209.7611,270.7685,30,5,5,30
219.7611,270.7685,30,5,5,30
599.7611,270.7685,5,5,5,5
-200.2389,280.7685,6,5,5,6
-190.2389,280.7685,69,5,5,69
-180.2389,280.7685,69,5,5,69
-170.2389,280.7685,69,5,5,69
-160.2389,280.7685,69,5,5,69
-150.2389,280.7685,6,5,5,6
-60.23886,280.7685,1.5,5,5,1.5
-50.23886,280.7685,1.5,5,5,1.5
-40.23886,280.7685,1.5,5,5,1.5
-30.23886,280.7685,1.5,5,5,1.5
-20.23886,280.7685,1.5,5,5,1.5
-10.23886,280.7685,1.5,5,5,1.5
-0.2388611,280.7685,1.5,5,5,1.5
9.761139,280.7685,1.5,5,5,1.5
19.76114,280.7685,1.5,5,5,1.5
29.76114,280.7685,1.5,5,5,1.5
39.76114,280.7685,1.5,5,5,1.5
59.76114,280.7685,33,5,5,33
69.76114,280.7685,33,5,5,33
79.76114,280.7685,33,5,5,33
129.7611,280.7685,86,5,5,86
139.7611,280.7685,30,5,5,30
149.7611,280.7685,30,5,5,30
159.7611,280.7685,30,5,5,30
169.7611,280.7685,30,5,5,30
179.7611,280.7685,30,5,5,30
189.7611,280.7685,30,5,5,30
199.7611,280.7685,30,5,5,30
209.7611,280.7685,30,5,5,30
219.7611,280.7685,30,5,5,30
229.7611,280.7685,30,5,5,30
589.7611,280.7685,5,5,5,5
599.7611,280.7685,5,5,5,5
-210.2389,290.7685,6,5,5,6
-200.2389,290.7685,6,5,5,6
-190.2389,290.7685,69,5,5,69
-180.2389,290.7685,69,5,5,69
-170.2389,290.7685,69,5,5,69
-160.2389,290.7685,6,5,5,6
-50.23886,290.7685,1.5,5,5,1.5
-40.23886,290.7685,1.5,5,5,1.5
-30.23886,290.7685,1.5,5,5,1.5
-20.23886,290.7685,1.5,5,5,1.5
-10.23886,290.7685,1.5,5,5,1.5
-0.2388611,290.7685,1.5,5,5,1.5
29.76114,290.7685,1.5,5,5,1.5
39.76114,290.7685,1.5,5,5,1.5
49.76114,290.7685,1.5,5,5,1.5
59.76114,290.7685,1.5,5,5,1.5
69.76114,290.7685,33,5,5,33
119.7611,290.7685,86,5,5,86
129.7611,290.7685,86,5,5,86
139.7611,290.7685,86,5,5,86
149.7611,290.7685,30,5,5,30
159.7611,290.7685,30,5,5,30
169.7611,290.7685,30,5,5,30
179.7611,290.7685,30,5,5,30
189.7611,290.7685,30,5,5,30
199.7611,290.7685,30,5,5,30
209.7611,290.7685,30,5,5,30
219.7611,290.7685,30,5,5,30
229.7611,290.7685,30,5,5,30
239.7611,290.7685,30,5,5,30
589.7611,290.7685,5,5,5,5
-220.2389,300.7685,6,5,5,6
-210.2389,300.7685,6,5,5,6
-200.2389,300.7685,6,5,5,6
-190.2389,300.7685,6,5,5,6
-180.2389,300.7685,69,5,5,69
-40.23886,300.7685,1.5,5,5,1.5
-30.23886,300.7685,1.5,5,5,1.5
-20.23886,300.7685,1.5,5,5,1.5
-10.23886,300.7685,1.5,5,5,1.5
9.761139,300.7685,30,5,5,30
19.76114,300.7685,30,5,5,30
39.76114,300.7685,1.5,5,5,1.5
49.76114,300.7685,1.5,5,5,1.5
59.76114,300.7685,1.5,5,5,1.5
109.7611,300.7685,86,5,5,86
119.7611,300.7685,86,5,5,86
129.7611,300.7685,86,5,5,86
139.7611,300.7685,86,5,5,86
149.7611,300.7685,86,5,5,86
159.7611,300.7685,30,5,5,30
169.7611,300.7685,30,5,5,30
179.7611,300.7685,30,5,5,30
189.7611,300.7685,30,5,5,30
199.7611,300.7685,30,5,5,30
209.7611,300.7685,30,5,5,30
219.7611,300.7685,30,5,5,30
229.7611,300.7685,30,5,5,30
239.7611,300.7685,30,5,5,30
249.7611,300.7685,30,5,5,30
-290.2389,310.7685,1.5,5,5,1.5
-220.2389,310.7685,6,5,5,6
-210.2389,310.7685,6,5,5,6
-200.2389,310.7685,6,5,5,6
-190.2389,310.7685,6,5,5,6
-90.23885,310.7685,66.5,5,5,66.5
-80.23886,310.7685,66.5,5,5,66.5
-30.23886,310.7685,1.5,5,5,1.5
-20.23888,310.7685,1.5,5,5,1.5
-0.2388611,310.7685,30,5,5,30
9.761139,310.7685,30,5,5,30
19.76115,310.7685,30,5,5,30
29.76114,310.7685,30,5,5,30
49.76114,310.7685,1.5,5,5,1.5
99.76113,310.7685,86,5,5,86
109.7611,310.7685,86,5,5,86
119.7611,310.7685,86,5,5,86
129.7611,310.7685,86,5,5,86
139.7611,310.7685,86,5,5,86
149.7611,310.7685,86,5,5,86
159.7611,310.7685,30,5,5,30
169.7611,310.7685,30,5,5,30
179.7611,310.7685,30,5,5,30
189.7611,310.7685,30,5,5,30
199.7611,310.7685,30,5,5,30
209.7611,310.7685,30,5,5,30
219.7611,310.7685,30,5,5,30
229.7611,310.7685,30,5,5,30
239.7611,310.7685,30,5,5,30
-300.2389,320.7685,1.5,5,5,1.5
-290.2389,320.7685,1.5,5,5,1.5
-280.2389,320.7685,1.5,5,5,1.5
-230.2389,320.7685,6,5,5,6
-220.2389,320.7685,6,5,5,6
-210.2389,320.7685,6,5,5,6
-200.2389,320.7685,6,5,5,6
-100.2389,320.7685,66.5,5,5,66.5
-90.23886,320.7685,66.5,5,5,66.5
-80.23886,320.7685,66.5,5,5,66.5
-70.23886,320.7685,66.5,5,5,66.5
-10.23886,320.7685,30,5,5,30
-0.2388611,320.7685,30,5,5,30
9.761139,320.7685,30,5,5,30
19.76114,320.7685,30,5,5,30
29.76115,320.7685,30,5,5,30
39.76115,320.7685,30,5,5,30
89.76114,320.7685,86,5,5,86
99.76114,320.7685,86,5,5,86
109.7611,320.7685,86,5,5,86
119.7611,320.7685,86,5,5,86
129.7611,320.7685,86,5,5,86
139.7611,320.7685,86,5,5,86
149.7611,320.7685,14,5,5,14
159.7611,320.7685,30,5,5,30
169.7611,320.7685,30,5,5,30
179.7611,320.7685,30,5,5,30
189.7611,320.7685,30,5,5,30
199.7611,320.7685,30,5,5,30
209.7611,320.7685,30,5,5,30
219.7611,320.7685,30,5,5,30
229.7611,320.7685,30,5,5,30
-310.2389,330.7685,1.5,5,5,1.5
-300.2389,330.7685,1.5,5,5,1.5
-290.2389,330.7685,1.5,5,5,1.5
-280.2389,330.7685,1.5,5,5,1.5
-270.2389,330.7685,1.5,5,5,1.5
-230.2389,330.7685,6,5,5,6
-220.2389,330.7685,6,5,5,6
-210.2389,330.7685,6,5,5,6
-110.2389,330.7685,66.5,5,5,66.5
-100.2389,330.7685,66.5,5,5,66.5
-90.23886,330.7685,66.5,5,5,66.5
-80.23886,330.7685,66.5,5,5,66.5
-70.23886,330.7685,66.5,5,5,66.5
-60.23886,330.7685,66.5,5,5,66.5
-10.23886,330.7685,30,5,5,30
-0.2388611,330.7685,30,5,5,30
9.761139,330.7685,30,5,5,30
19.76114,330.7685,30,5,5,30
29.76114,330.7685,30,5,5,30
79.76115,330.7685,14,5,5,14
89.76114,330.7685,86,5,5,86
99.76114,330.7685,86,5,5,86
109.7611,330.7685,86,5,5,86
119.7611,330.7685,85.99999,5,5,85.99999
129.7611,330.7685,86,5,5,86
139.7611,330.7685,14,5,5,14
149.7611,330.7685,14,5,5,14
159.7611,330.7685,14,5,5,14
169.7611,330.7685,30,5,5,30
179.7611,330.7685,30,5,5,30
189.7611,330.7685,30,5,5,30
199.7611,330.7685,30,5,5,30
209.7611,330.7685,30,5,5,30
219.7611,330.7685,30,5,5,30
-310.2389,340.7685,1.5,5,5,1.5
-300.2389,340.7685,1.5,5,5,1.5
-290.2389,340.7685,1.5,5,5,1.5
-280.2389,340.7685,1.5,5,5,1.5
-270.2389,340.7685,1.5,5,5,1.5
-260.2389,340.7685,1.5,5,5,1.5
-230.2389,340.7685,6,5,5,6
-220.2389,340.7685,6,5,5,6
-130.2389,340.7685,52,5,5,52
-110.2389,340.7685,66.5,5,5,66.5
-100.2389,340.7685,66.5,5,5,66.5
-90.23886,340.7685,66.5,5,5,66.5
-80.23887,340.7685,66.5,5,5,66.5
-70.23886,340.7685,66.5,5,5,66.5
-0.2388611,340.7685,30,5,5,30
9.761139,340.7685,30,5,5,30
19.76115,340.7685,30,5,5,30
69.76115,340.7685,14,5,5,14
79.76115,340.7685,14,5,5,14
89.76114,340.7685,14,5,5,14
99.76114,340.7685,86,5,5,86
109.7611,340.7685,86,5,5,86
119.7611,340.7685,86,5,5,86
129.7611,340.7685,14,5,5,14
139.7611,340.7685,14,5,5,14
149.7611,340.7684,14,5,5,14
159.7611,340.7685,14,5,5,14
169.7611,340.7684,14,5,5,14
179.7611,340.7685,30,5,5,30
189.7611,340.7685,30,5,5,30
199.7611,340.7685,30,5,5,30
209.7611,340.7685,30,5,5,30
-310.2389,350.7685,1.5,5,5,1.5
-300.2389,350.7685,1.5,5,5,1.5
-290.2389,350.7685,1.5,5,5,1.5
-280.2389,350.7685,1.5,5,5,1.5
-270.2389,350.7685,1.5,5,5,1.5
-260.2389,350.7685,1.5,5,5,1.5
-140.2389,350.7685,52,5,5,52
-130.2389,350.7685,52,5,5,52
-120.2389,350.7685,52,5,5,52
-110.2389,350.7685,66.5,5,5,66.5
-100.2389,350.7685,66.5,5,5,66.5
-90.23886,350.7685,66.5,5,5,66.5
-80.23886,350.7685,66.5,5,5,66.5
9.761139,350.7685,30,5,5,30
59.76115,350.7685,14,5,5,14
69.76115,350.7685,14,5,5,14
79.76115,350.7685,14,5,5,14
89.76115,350.7685,14,5,5,14
99.76114,350.7685,14,5,5,14
109.7611,350.7685,86.00001,5,5,86.00001
119.7611,350.7685,14,5,5,14
129.7611,350.7685,55.5,5,5,55.5
139.7611,350.7685,14,5,5,14
149.7611,350.7685,14,5,5,14
159.7611,350.7685,14,5,5,14
169.7611,350.7685,14,5,5,14
179.7611,350.7685,14,5,5,14
189.7611,350.7685,30,5,5,30
199.7611,350.7685,30,5,5,30
-310.2389,360.7685,1.5,5,5,1.5
-300.2389,360.7685,1.5,5,5,1.5
-290.2389,360.7685,1.5,5,5,1.5
-280.2389,360.7685,1.5,5,5,1.5
-270.2389,360.7685,1.5,5,5,1.5
-260.2389,360.7685,1.5,5,5,1.5
-150.2389,360.7685,52,5,5,52
-140.2389,360.7685,52,5,5,52
-130.2389,360.7685,52,5,5,52
-120.2389,360.7685,52,5,5,52
-110.2389,360.7685,52,5,5,52
-100.2389,360.7685,66.5,5,5,66.5
-90.23886,360.7685,66.5,5,5,66.5
-40.23886,360.7685,47,5,5,47
49.76115,360.7685,14,5,5,14
59.76114,360.7685,14,5,5,14
69.76114,360.7685,14,5,5,14
79.76114,360.7685,14,5,5,14
89.76115,360.7685,14,5,5,14
99.76114,360.7685,14,5,5,14
109.7611,360.7685,14,5,5,14
119.7611,360.7685,55.5,5,5,55.5
129.7611,360.7685,55.5,5,5,55.5
139.7611,360.7685,55.5,5,5,55.5
149.7611,360.7685,14,5,5,14
159.7611,360.7685,14,5,5,14
169.7611,360.7685,14,5,5,14
179.7611,360.7685,14,5,5,14
189.7611,360.7685,14,5,5,14
-310.2389,370.7685,1.5,5,5,1.5
-300.2389,370.7685,1.5,5,5,1.5
-290.2389,370.7685,1.5,5,5,1.5
-280.2389,370.7685,1.5,5,5,1.5
-270.2389,370.7685,1.5,5,5,1.5
-160.2389,370.7685,52,5,5,52
-150.2389,370.7685,52,5,5,52
-140.2389,370.7685,52,5,5,52
-130.2389,370.7685,52,5,5,52
-120.2389,370.7685,52,5,5,52
-110.2389,370.7685,52,5,5,52
-100.2389,370.7685,52,5,5,52
-50.23887,370.7685,47,5,5,47
-40.23886,370.7685,47,5,5,47
-30.23886,370.7685,47,5,5,47
39.76115,370.7685,14,5,5,14
49.76115,370.7685,14,5,5,14
59.76115,370.7685,14,5,5,14
69.76114,370.7685,14,5,5,14
79.76115,370.7685,14,5,5,14
89.76114,370.7685,14,5,5,14
99.76114,370.7685,14,5,5,14
109.7611,370.7685,55.5,5,5,55.5
119.7611,370.7685,55.5,5,5,55.5
129.7611,370.7685,55.5,5,5,55.5
139.7611,370.7685,55.5,5,5,55.5
149.7611,370.7685,55.5,5,5,55.5
159.7611,370.7685,14,5,5,14
169.7611,370.7685,14,5,5,14
179.7611,370.7685,14,5,5,14
-300.2389,380.7685,1.5,5,5,1.5
-290.2389,380.7685,1.5,5,5,1.5
-280.2389,380.7685,1.5,5,5,1.5
-150.2389,380.7685,52,5,5,52
-140.2389,380.7685,52,5,5,52
-130.2389,380.7685,52,5,5,52
-120.2389,380.7685,52,5,5,52
-110.2389,380.7685,52,5,5,52
-90.23886,380.7685,8.5,5,5,8.5
-80.23886,380.7685,8.5,5,5,8.5
-60.23886,380.7685,47,5,5,47
-50.23886,380.7685,47,5,5,47
-40.23886,380.7685,47,5,5,47
-30.23886,380.7685,47,5,5,47
-20.23886,380.7685,47,5,5,47
49.76115,380.7685,14,5,5,14
59.76115,380.7684,14,5,5,14
69.76115,380.7685,14,5,5,14
79.76109,380.7686,14,5,5,14
89.76114,380.7685,14,5,5,14
99.76114,380.7685,55.5,5,5,55.5
109.7611,380.7685,55.5,5,5,55.5
119.7611,380.7685,55.5,5,5,55.5
129.7611,380.7685,55.5,5,5,55.5
139.7611,380.7685,55.5,5,5,55.5
149.7611,380.7685,55.5,5,5,55.5
159.7611,380.7685,55.5,5,5,55.5
169.7611,380.7685,14,5,5,14
-290.2389,390.7685,1.5,5,5,1.5
-280.2389,390.7685,1.5,5,5,1.5
-170.2389,390.7685,41.5,5,5,41.5
-160.2389,390.7685,41.5,5,5,41.5
-140.2389,390.7685,52,5,5,52
